"$submission_id";"$created";"Hvilke roller har du i musikkarbeidet ditt?";"Rolle i musikkproduksjon";"Din situasjon som musiker";"Hvor lang erfaring har du med musikk?";"Hvilken aldersgruppe tilhører du?";"Hovedsjangre du jobber med?.Pop";"Hovedsjangre du jobber med?.Hip hop / RnB";"Hovedsjangre du jobber med?.EDM / elektronisk";"Hovedsjangre du jobber med?.Rock / metal";"Hovedsjangre du jobber med?.Indie / alternativ";"Hovedsjangre du jobber med?.Film-/spillmusikk / mediekomposisjon";"Hovedsjangre du jobber med?.Jazz";"Hovedsjangre du jobber med?.Klassisk ";"Hovedsjangre du jobber med?.Samtidsmusikk";"Hovedsjangre du jobber med?.Annet";"Har du brukt KI i musikk?";"Hva har du brukt KI til?.Idéutvikling (melodier, akkordprogresjoner, beats, loops)";"Hva har du brukt KI til?.Tekst/lyrics";"Hva har du brukt KI til?.Lyddesign (presets, samples, sound design)";"Hva har du brukt KI til?.Mixing / Mastering";"Hva har du brukt KI til?.Markedsføring";"Hva har du brukt KI til?.Demixing";"Hva har du brukt KI til?.Transkribering";"Hva har du brukt KI til?.Vokal (KI-generert sangstemme)";"Hva har du brukt KI til?.Annet (spesifiser):";"Spesifiser hva du har brukt KI til:";"Hvorfor bruker du ikke KI?.Har ikke hatt behov";"Hvorfor bruker du ikke KI?.Vet for lite om KI-verktøy";"Hvorfor bruker du ikke KI?.Foretrekker tradisjonell arbeidsflyt";"Hvorfor bruker du ikke KI?.Stoler ikke på kvaliteten";"Hvorfor bruker du ikke KI?.Etiske eller juridiske bekymringer";"Hvorfor bruker du ikke KI?.Kostnad";"Hvorfor bruker du ikke KI?.Annet";"Hvor ofte bruker du KI i musikk?";"Jeg føler at KI-generert musikk truer min framtid som musiker.";"Jeg er bekymret for at inntektene mine vil synke på grunn av KI.";"KI-verktøy kan gjøre meg mer effektiv i arbeidet mitt.";"Jeg er nysgjerrig på å lære mer om KI-verktøy for musikk.";"KI kan ikke erstatte min kreativitet som musiker.";"Jeg ser først og fremst på KI som et nyttig verktøy, ikke som en konkurrent.";"KI-generert musikk kan være like bra som menneskeskapt musikk";"Hvor sannsynlig er det at du kommer til å bruke KI-verktøy i musikk de neste to årene?";"Hva vil du eventuelt bruke KI til framover?.Idéutvikling (melodier, beats, akkorder)";"Hva vil du eventuelt bruke KI til framover?.Arrangement / strukturering av låter";"Hva vil du eventuelt bruke KI til framover?.Lyddesign / sound design";"Hva vil du eventuelt bruke KI til framover?.Mixing / Mastering";"Hva vil du eventuelt bruke KI til framover?.Tekstarbeid / lyrics";"Hva vil du eventuelt bruke KI til framover?.Forprosjekter/skisser til kunder";"Hva vil du eventuelt bruke KI til framover?.Markedsføring";"Hva vil du eventuelt bruke KI til framover?.Transkribering";"Hva vil du eventuelt bruke KI til framover?.Vokal (KI-generert sangstemme)";"Hva vil du eventuelt bruke KI til framover?.Demixing";"Hva vil du eventuelt bruke KI til framover?.Annet";"Hva vil du eventuelt bruke KI til framover?.Ingen planer om å bruke KI";"Er det noe mer du vil legge til om KI og musikk?";"$answer_time_ms"
"40065983";"2026-01-15T10:21:16+01:00";"Låtskriver / komponist";"";"musikk som hovedinntektskilde";"mer enn 8 år";"35–44 år";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"1";"0";"0";"";"Litt enig";"Helt enig";"Verken enig eller uenig";"Litt uenig";"Helt enig";"Litt uenig";"Helt uenig";"Verken sannsynlig eller usannsynlig";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"";"209018"
"40065999";"2026-01-15T10:21:35+01:00";"Artist";"";"Jobber deltid/frilans ved siden av annet arbeid";"mer enn 8 år";"45–54 år";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"1";"0";"1";"0";"0";"0";"0";"";"Helt uenig";"Helt uenig";"Litt enig";"Helt enig";"Litt enig";"Helt enig";"Litt uenig";"Lite sannsynlig";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"143238"
"40066063";"2026-01-15T10:23:01+01:00";"Annet";"";"";"mer enn 8 år";"55 år eller eldre";"0";"0";"0";"0";"0";"1";"1";"1";"0";"1";"Ja";"0";"0";"0";"1";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"Svært ofte (nesten hver uke eller oftere)";"Helt uenig";"Helt uenig";"Litt uenig";"Litt uenig";"Helt enig";"Helt enig";"Verken enig eller uenig";"Ganske sannsynlig";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"Skulle like og se den dagen ""hen"" KI skal komme frem på podiet og motta Spelmannsprisen i  ... KI ?  Bruker KI til mix/mastering, fordi jeg hele mitt ""musiserende"" liv, har konsentrert meg om fremføring live, og å skape personlig tekst, og toner, og først senere i livet startet med lydfesting av eget stoff (pga av Vst mulighetene), og har derav liten erfaring med selve lydproduksjonen.  Da jeg (for tiden :) ) går i mitt 70. år, anser jeg det nyttesløst og forsøke sanke nok erfaring i min gjenværende ""stund på jorden"" til å kunne tangere ""KI"".`s , etter min mening nærmest ""ultraprosserte  kunnskap""   KUN !!!!! derfor, jeg benytter meg av KI !!!!  Men skapergledene mine, får den ikke.  K";"2168549"
"40066098";"2026-01-15T10:23:29+01:00";"Musikkprodusent";"Jobber deltid/frilans ved siden av annet arbeid";"";"mer enn 8 år";"35–44 år";"1";"0";"1";"0";"1";"1";"0";"0";"0";"0";"Ja";"1";"1";"0";"0";"0";"0";"0";"1";"0";"";"0";"0";"0";"0";"0";"0";"0";"Ofte (flere ganger i måneden)";"Helt uenig";"Litt uenig";"Helt enig";"Helt enig";"Helt enig";"Helt enig";"Litt enig";"Ganske sannsynlig";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"";"171144"
"40066141";"2026-01-15T10:24:22+01:00";"Låtskriver / komponist";"";"Hobby (ingen inntekt fra musikk)";"mer enn 8 år";"45–54 år";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"Ja";"1";"0";"1";"1";"0";"0";"0";"1";"0";"";"0";"0";"0";"0";"0";"0";"0";"Svært ofte (nesten hver uke eller oftere)";"Helt uenig";"Helt uenig";"Helt enig";"Helt enig";"Helt enig";"Helt enig";"Helt enig";"Svært sannsynlig";"1";"1";"1";"1";"0";"0";"1";"0";"1";"0";"0";"0";"Mange mener kunstig intelligens er juks, men da har i så fall lydteknikere jukse i 50 år. Prosessen er bare mer automatisert nå. Jeg mener likevel det er veldig viktig å få på plass et godt merking system som viser hvor mye kunstig intelligens har bidratt til det ferdige resultatet. da trenger ingen å føle seg lurt, og de som vil unngå kunstig intelligens kan det.";"1097440"
"40066158";"2026-01-15T10:24:58+01:00";"Utøvende musiker";"";"musikk som hovedinntektskilde";"mer enn 8 år";"55 år eller eldre";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"1";"0";"0";"0";"0";"0";"0";"";"Verken enig eller uenig";"Verken enig eller uenig";"Verken enig eller uenig";"Verken enig eller uenig";"Verken enig eller uenig";"Verken enig eller uenig";"Verken enig eller uenig";"Svært lite sannsynlig";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"";"295145"
"40066274";"2026-01-15T10:28:27+01:00";"Utøvende musiker";"";"musikk som hovedinntektskilde";"mer enn 8 år";"Under 18 år";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"1";"1";"1";"0";"0";"";"Litt enig";"Litt enig";"Litt uenig";"Litt uenig";"Helt enig";"Verken enig eller uenig";"Helt uenig";"Svært lite sannsynlig";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"";"148333"
"40066296";"2026-01-15T10:29:17+01:00";"Utøvende musiker";"";"musikk som hovedinntektskilde";"mer enn 8 år";"35–44 år";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"1";"0";"1";"0";"0";"0";"0";"";"Verken enig eller uenig";"Litt enig";"Litt uenig";"Litt enig";"Litt enig";"Litt enig";"Litt uenig";"Verken sannsynlig eller usannsynlig";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"";"597248"
"40066367";"2026-01-15T10:31:05+01:00";"Utøvende musiker";"";"Jobber deltid/frilans ved siden av annet arbeid";"mer enn 8 år";"55 år eller eldre";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"1";"0";"1";"0";"1";"0";"0";"";"Helt enig";"Helt enig";"Litt enig";"Litt enig";"Helt enig";"Verken enig eller uenig";"Verken enig eller uenig";"Svært lite sannsynlig";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"";"205545"
"40066748";"2026-01-15T10:39:57+01:00";"Låtskriver / komponist";"";"Hobby (ingen inntekt fra musikk)";"mer enn 8 år";"55 år eller eldre";"1";"0";"0";"1";"1";"0";"0";"0";"0";"0";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"1";"0";"0";"";"Helt uenig";"Verken enig eller uenig";"Helt uenig";"Helt uenig";"Helt enig";"Litt enig";"Helt uenig";"Lite sannsynlig";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"Som aktivt arbeidende billedkunstner, kan jeg si at veien er målet, at prosessen er like viktig for meg som resulatet, i noen tilfeller viktigere. Å bruke KI vil være å deaktivere den prosessen. Veien og lyset. Hvis du fjerner veien, la via dolorosa, og kommer til lyset uten denne erfsringen, vil lyset være flatt og ubetydelig. For deg og for alle andre. Jeg forstår at KI kan lage fantastiske produksjoner, og at biler snart kan kjøre av seg selv, men jeg foretrekker å kjøre selv fordi kjøringen er en del av poenget.";"400786"
"40066813";"2026-01-15T10:41:24+01:00";"Utøvende musiker";"";"Jobber deltid/frilans ved siden av annet arbeid";"mer enn 8 år";"35–44 år";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"1";"0";"1";"0";"1";"";"Helt enig";"Helt enig";"Helt uenig";"Helt uenig";"Helt uenig";"Helt uenig";"Helt uenig";"Svært lite sannsynlig";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"KI er en uting som alle musikere bør ta avstand fra. KI er uetisk på flere måter, modellene bryr seg ikke om åndsverkslover og opphavsrett, i tillegg til å være miljøverstinger.";"184497"
"40066817";"2026-01-15T10:41:29+01:00";"Låtskriver / komponist";"";"Jobber deltid/frilans ved siden av annet arbeid";"mer enn 8 år";"55 år eller eldre";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"1";"";"Helt enig";"Helt enig";"Litt enig";"Litt enig";"Helt enig";"Litt enig";"Helt uenig";"Lite sannsynlig";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"";"269744"
"40067070";"2026-01-15T10:48:47+01:00";"Låtskriver / komponist";"";"Hobby (ingen inntekt fra musikk)";"mer enn 8 år";"55 år eller eldre";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"1";"0";"1";"0";"0";"0";"0";"";"Helt enig";"Helt enig";"Litt enig";"Litt uenig";"Helt enig";"Litt enig";"Litt uenig";"Ganske sannsynlig";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"";"1503064"
"40067251";"2026-01-15T10:55:57+01:00";"Utøvende musiker";"";"musikk som hovedinntektskilde";"mer enn 8 år";"45–54 år";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"1";"1";"1";"0";"0";"";"Litt uenig";"Litt uenig";"Helt uenig";"Helt uenig";"Helt enig";"Verken enig eller uenig";"Helt uenig";"Svært lite sannsynlig";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Jeg er bekymret for at det spilles KI-musikk uten at det oppgis at det er KI.  Og jeg føler debatten bør ta opp i seg generelt musikk-/kunstsyn, ikke bare det praktiske.";"389559"
"40067858";"2026-01-15T11:17:13+01:00";"Utøvende musiker";"";"Jobber deltid/frilans ved siden av annet arbeid";"mer enn 8 år";"35–44 år";"1";"0";"0";"1";"0";"0";"1";"1";"0";"0";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"1";"1";"1";"0";"0";"";"Helt uenig";"Litt uenig";"Litt uenig";"Litt enig";"Helt enig";"Litt enig";"Helt uenig";"Lite sannsynlig";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"";"102046"
"40067971";"2026-01-15T11:19:41+01:00";"Utøvende musiker";"";"Annet";"mer enn 8 år";"55 år eller eldre";"1";"0";"0";"1";"1";"0";"1";"0";"0";"0";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"1";"1";"0";"1";"1";"0";"0";"";"Helt enig";"Helt enig";"Verken enig eller uenig";"Verken enig eller uenig";"Helt enig";"Helt uenig";"Helt uenig";"Svært lite sannsynlig";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Kunstig intelligens går på tvers av ideen om hva musikk er (og burde være) for meg.";"1063928"
"40067998";"2026-01-15T11:20:22+01:00";"Artist";"";"Hobby (ingen inntekt fra musikk)";"mer enn 8 år";"35–44 år";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"Ja";"1";"0";"0";"1";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"Av og til (ca. månedlig)";"Litt uenig";"Litt uenig";"Helt enig";"Helt enig";"Helt enig";"Verken enig eller uenig";"Verken enig eller uenig";"Svært sannsynlig";"1";"1";"1";"0";"1";"0";"1";"0";"0";"0";"0";"0";"";"233868"
"40068096";"2026-01-15T11:23:59+01:00";"Annet";"";"";"mer enn 8 år";"35–44 år";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Ja";"0";"0";"1";"1";"0";"0";"0";"1";"0";"";"0";"0";"0";"0";"0";"0";"0";"Av og til (ca. månedlig)";"Helt uenig";"Helt uenig";"Helt enig";"Helt enig";"Helt enig";"Helt enig";"Helt enig";"Svært sannsynlig";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"0";"";"107555"
"40068159";"2026-01-15T11:25:35+01:00";"Annet";"";"";"mer enn 8 år";"35–44 år";"1";"0";"0";"1";"1";"0";"1";"0";"0";"1";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"1";"0";"0";"";"Helt uenig";"Verken enig eller uenig";"Verken enig eller uenig";"Helt uenig";"Helt enig";"Verken enig eller uenig";"Helt uenig";"Lite sannsynlig";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"";"202464"
"40068177";"2026-01-15T11:25:55+01:00";"Artist";"";"Hobby (ingen inntekt fra musikk)";"mer enn 8 år";"25–34 år";"1";"0";"1";"1";"1";"0";"0";"0";"0";"0";"Ja";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Fjernet noe støy på et gitaropptak som ellers var midt i blinken, samt til et par coverbilder tidligere, men kommer ikke til å gjøre igjen.  Over to år siden sist jeg brukte KI i musikk, og prøver generelt å holde meg unna siden jeg sjeldent trenger dens ekspertise og det tar mye energi.";"0";"0";"0";"0";"0";"0";"0";"Sjelden (noen ganger i året)";"Helt enig";"Litt uenig";"Litt enig";"Litt uenig";"Helt enig";"Litt enig";"Helt uenig";"Verken sannsynlig eller usannsynlig";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"";"284240"
"40068347";"2026-01-15T11:30:36+01:00";"Utøvende musiker";"";"Jobber deltid/frilans ved siden av annet arbeid";"mer enn 8 år";"25–34 år";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"1";"1";"1";"0";"0";"";"Helt enig";"Helt enig";"Litt enig";"Helt uenig";"Helt enig";"Litt uenig";"Helt uenig";"Svært lite sannsynlig";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"";"105293"
"40068490";"2026-01-15T11:37:42+01:00";"Annet";"";"";"mer enn 8 år";"45–54 år";"0";"0";"1";"0";"0";"1";"0";"0";"1";"1";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"1";"1";"1";"0";"0";"";"Helt enig";"Helt enig";"Litt enig";"Verken enig eller uenig";"Helt enig";"Verken enig eller uenig";"Verken enig eller uenig";"Svært lite sannsynlig";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"";"227166"
"40068511";"2026-01-15T11:38:34+01:00";"Utøvende musiker";"";"Jobber deltid/frilans ved siden av annet arbeid";"4–7 år";"18–24 år";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"1";"0";"1";"1";"1";"0";"0";"";"Helt enig";"Helt enig";"Helt uenig";"Helt uenig";"Helt enig";"Helt uenig";"Helt uenig";"Svært lite sannsynlig";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Det er noe piss. Flest folk klager over KI bruk og hater at det blir pushet på andre.";"105234"
"40068621";"2026-01-15T11:43:26+01:00";"Utøvende musiker";"";"Jobber deltid/frilans ved siden av annet arbeid";"mer enn 8 år";"55 år eller eldre";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"1";"0";"0";"0";"0";"0";"0";"";"Helt enig";"Helt enig";"Helt uenig";"Helt uenig";"Helt enig";"Helt uenig";"Helt uenig";"Lite sannsynlig";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"";"361047"
"40068664";"2026-01-15T11:45:16+01:00";"Utøvende musiker";"";"musikk som hovedinntektskilde";"mer enn 8 år";"45–54 år";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"Ja";"1";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"Sjelden (noen ganger i året)";"Verken enig eller uenig";"Litt enig";"Litt enig";"Verken enig eller uenig";"Helt enig";"Litt enig";"Helt uenig";"Lite sannsynlig";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"";"108191"
"40068718";"2026-01-15T11:47:47+01:00";"Artist";"";"musikk som hovedinntektskilde";"mer enn 8 år";"35–44 år";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"Ja";"1";"1";"1";"1";"1";"1";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"Ofte (flere ganger i måneden)";"Litt uenig";"Helt enig";"Helt enig";"Helt enig";"Helt enig";"Helt enig";"Litt uenig";"Svært sannsynlig";"1";"1";"1";"1";"1";"0";"1";"0";"0";"1";"0";"0";"Et veldig bra verktøy, men det er kun et verktøy";"5073741"
"40068734";"2026-01-15T11:48:14+01:00";"Utøvende musiker";"";"Jobber deltid/frilans ved siden av annet arbeid";"mer enn 8 år";"45–54 år";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Ja";"0";"0";"0";"1";"0";"1";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"Av og til (ca. månedlig)";"Litt enig";"Helt enig";"Litt enig";"Helt enig";"Helt enig";"Litt enig";"Litt uenig";"Ganske sannsynlig";"0";"1";"0";"1";"0";"1";"0";"1";"0";"1";"0";"0";"";"98954"
"40068852";"2026-01-15T11:52:58+01:00";"Utøvende musiker";"";"musikk som hovedinntektskilde";"mer enn 8 år";"25–34 år";"1";"0";"0";"1";"1";"0";"1";"0";"0";"0";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"1";"0";"0";"";"Litt enig";"Helt enig";"Helt uenig";"Helt uenig";"Helt uenig";"Litt uenig";"Helt uenig";"Svært lite sannsynlig";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"KI og musikk burde reguleres mye tungere enn det gjør nå. Før det burde være lov å bruke KI som et kreativt verktøy MÅ lover bli laget. KI er bast stjeling og er 100% uetisk. NEI TIL KI.";"185233"
"40069021";"2026-01-15T11:59:11+01:00";"Utøvende musiker";"";"Jobber deltid/frilans ved siden av annet arbeid";"mer enn 8 år";"45–54 år";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"1";"0";"0";"";"Helt enig";"Helt enig";"Verken enig eller uenig";"Helt uenig";"Helt enig";"Helt uenig";"Helt uenig";"Svært lite sannsynlig";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"";"219414"
"40069154";"2026-01-15T12:03:18+01:00";"Låtskriver / komponist";"";"Hobby (ingen inntekt fra musikk)";"mer enn 8 år";"55 år eller eldre";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"1";"0";"0";"0";"0";"0";"0";"";"Litt enig";"Verken enig eller uenig";"Litt enig";"Litt enig";"Helt enig";"Litt enig";"Litt uenig";"Verken sannsynlig eller usannsynlig";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"";"141912"
"40069207";"2026-01-15T12:05:13+01:00";"Låtskriver / komponist";"";"Hobby (ingen inntekt fra musikk)";"mer enn 8 år";"55 år eller eldre";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"Ja";"1";"1";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"Sjelden (noen ganger i året)";"Verken enig eller uenig";"Verken enig eller uenig";"Litt enig";"Litt enig";"Litt enig";"Helt enig";"Litt uenig";"Ganske sannsynlig";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"";"106640"
"40069267";"2026-01-15T12:07:34+01:00";"Låtskriver / komponist";"";"Jobber deltid/frilans ved siden av annet arbeid";"mer enn 8 år";"45–54 år";"1";"0";"0";"1";"1";"0";"0";"0";"0";"1";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"1";"1";"0";"1";"0";"0";"";"Helt uenig";"Helt uenig";"Litt uenig";"Helt uenig";"Helt uenig";"Verken enig eller uenig";"Verken enig eller uenig";"Verken sannsynlig eller usannsynlig";"0";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"Det mest problematiske er forhold rundt rettigheter, samt at et krav om opplysning om hvem som har brukt det, for å bevisstgjøre folk på hvordan det virker, hadde vært nyttig.";"324458"
"40069485";"2026-01-15T12:17:25+01:00";"Utøvende musiker";"";"Jobber deltid/frilans ved siden av annet arbeid";"mer enn 8 år";"25–34 år";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Ja";"1";"1";"0";"1";"1";"0";"0";"1";"0";"";"0";"0";"0";"0";"0";"0";"0";"Svært ofte (nesten hver uke eller oftere)";"Helt uenig";"Helt uenig";"Helt enig";"Helt enig";"Verken enig eller uenig";"Litt uenig";"Litt uenig";"Svært sannsynlig";"1";"1";"0";"1";"1";"1";"1";"0";"1";"0";"0";"0";"";"150625"
"40069569";"2026-01-15T12:20:19+01:00";"Utøvende musiker";"";"Jobber deltid/frilans ved siden av annet arbeid";"mer enn 8 år";"45–54 år";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"1";"0";"1";"0";"1";"0";"0";"";"Litt enig";"Litt enig";"Helt uenig";"Helt uenig";"Helt enig";"Helt uenig";"Verken enig eller uenig";"Svært lite sannsynlig";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"";"116622"
"40069932";"2026-01-15T12:34:01+01:00";"Låtskriver / komponist";"";"Jobber deltid/frilans ved siden av annet arbeid";"mer enn 8 år";"25–34 år";"0";"0";"0";"0";"1";"0";"1";"1";"1";"0";"Ja";"0";"0";"0";"1";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"Sjelden (noen ganger i året)";"Litt enig";"Helt enig";"Verken enig eller uenig";"Litt uenig";"Helt enig";"Litt uenig";"Verken enig eller uenig";"Verken sannsynlig eller usannsynlig";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"";"107516"
"40070062";"2026-01-15T12:39:15+01:00";"Låtskriver / komponist";"";"musikk som hovedinntektskilde";"mer enn 8 år";"55 år eller eldre";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"1";"0";"0";"0";"0";"0";"0";"";"Verken enig eller uenig";"Verken enig eller uenig";"Helt uenig";"Helt uenig";"Litt enig";"Litt enig";"Helt uenig";"Lite sannsynlig";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"";"295262"
"40070279";"2026-01-15T12:47:55+01:00";"Låtskriver / komponist";"";"Jobber deltid/frilans ved siden av annet arbeid";"mer enn 8 år";"45–54 år";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"1";"0";"0";"0";"0";"";"Litt enig";"Litt enig";"Helt uenig";"Helt uenig";"Helt enig";"Verken enig eller uenig";"Verken enig eller uenig";"Svært sannsynlig";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Det burde vært en egen plattform for KI musikk.";"293981"
"40070328";"2026-01-15T12:49:58+01:00";"Musikkprodusent";"Hobbyprodusent (ingen inntekt fra musikk)";"";"mer enn 8 år";"25–34 år";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"1";"1";"1";"0";"0";"";"Helt enig";"Helt enig";"Verken enig eller uenig";"Helt uenig";"Helt enig";"Helt uenig";"Helt uenig";"Svært lite sannsynlig";"0";"0";"0";"1";"0";"0";"1";"1";"0";"1";"0";"0";"";"147950"
"40070596";"2026-01-15T12:59:24+01:00";"Låtskriver / komponist";"";"Hobby (ingen inntekt fra musikk)";"mer enn 8 år";"55 år eller eldre";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"Nei";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"0";"1";"0";"0";"0";"0";"";"Helt enig";"Helt enig";"Helt uenig";"Helt uenig";"Helt enig";"Helt uenig";"Helt uenig";"Svært lite sannsynlig";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"";"397485"
"40070639";"2026-01-15T13:01:23+01:00";"Hobby";"";"";"mer enn 8 år";"55 år eller eldre";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"Ja";"0";"0";"0";"1";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"0";"0";"Sjelden (noen ganger i året)";"Verken enig eller uenig";"Verken enig eller uenig";"Verken enig eller uenig";"Helt uenig";"Helt enig";"Helt enig";"Helt uenig";"Svært sannsynlig";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"";"149317"
